url,name,state,weather
http://www.nps.gov/pisp/planyourvisit/weather.htm,Pipe Spring National Monument,Arizona,"Summer: Daytime highs in the mid to upper 90's F (38 C) and night time lows near 70 F (16 C). Late summer afternoons often bring sudden thunderstorms, so an umbrella or rain gear could be helpful.

Winter: Daytime highs around 40 F (4 C), and night time lows in the teens (- 10 C). Occasional snow."
http://www.nps.gov/pipe/planyourvisit/weather.htm,Pipestone National Monument,Minnesota,Weather varies seasonally from warm and humid in the summer to cold and snowy in the winter. Visitors should be prepared for seasonal weather and for rapidly-changing conditions.
http://www.nps.gov/pisc/planyourvisit/weather.htm,Piscataway Park,,
http://www.nps.gov/pore/planyourvisit/weather.htm,Point Reyes National Seashore,California,"Summer: Although there is very little rain during summer months, there is often dense fog. If you are visiting Bear Valley or Tomales Bay, expect patchy morning fog to burn off by mid-day. Afternoons are often sunny and warm with a light breeze. By contrast, the beaches and headlands are often 20 degrees cooler with heavy fogs common throughout the day in July, August and September.

Winter: The heaviest rainfall occurs in the winter months. Come prepared for rain and drizzle to possibly last for several days. More rain falls east of Inverness Ridge than on the west side. In between winter rains, it is often sunny, calm and cool.

Spring: Most spring days are windy and even Bear Valley and Tomales Bay experience stiff breezes. Expect cool temperatures in March. By late May and early June, temperatures can be quite warm on the east side of Inverness Ridge."
http://www.nps.gov/poex/planyourvisit/weather.htm,Pony Express National Historic Trail,,
http://www.nps.gov/poch/planyourvisit/weather.htm,Port Chicago Naval Magazine National Memorial,California,"The Port Chicago Naval Magazine National Memorial is on a base and sits on the waterfront. There is no shelter at the memorial, aside from the shuttle. It can be windy and cold during any season. Many people prefer to at least bring a light jacket during the summer, or coat during the other seasons."
http://www.nps.gov/pohe/planyourvisit/weather.htm,Potomac Heritage National Scenic Trail,"DC,MD,PA,VA","The Trail corridor has a temperate climate typical of the Mid-Atlantic United States with four distinct seasons. Summer tends to be hot and humid, spring and fall are mild, and winter can be cold with freezing temperatures and, on occasion, significant snowstorms.   Precipitation can occur in all seasons."
http://www.nps.gov/popo/planyourvisit/weather.htm,Poverty Point National Monument,,
http://www.nps.gov/wicl/planyourvisit/weather.htm,President William Jefferson Clinton Birthplace Home National Historic Site,,
http://www.nps.gov/whho/planyourvisit/weather.htm,President's Park (White House) ,,
http://www.nps.gov/prsf/planyourvisit/weather.htm,Presidio of San Francisco ,California,"The climate tends to be windy and cool throughout much of the year. Summers are foggy, with the best weather in spring and fall. Dress in layers. Hiking boots are appropriate in some areas."
http://www.nps.gov/prwi/planyourvisit/weather.htm,Prince William Forest Park,Virginia,"Prince William Forest Park experiences all four seasons.Spring and fall are generally comfortable with precipitation possible.Summers can be hot and humid with average temperatures in the high 80s and with sudden thunderstorms possible.  July and August are the hottest months.Winters can be cold with average temperatures in the winter of 41 degrees with variable precipitation.  The main park roads can close due to snowy conditions, though cross-country skiing and snow-shoeing are permitted.  Winter visitors must prepare for a variety of conditions and contact the park visitor center (703-221-7181) for information on current weather conditions.  A hat, comfortable clothing and sturdy walking shoes or boots are necessary for anyone planning to hike. Hikers must always carry plenty of water. One gallon per person per day is recommended."
http://www.nps.gov/puho/planyourvisit/weather.htm,Pu`uhonua O Hōnaunau National Historical Park,Hawai'i,
http://www.nps.gov/puhe/planyourvisit/weather.htm,Pu`ukoholā Heiau National Historic Site,,
http://www.nps.gov/pull/planyourvisit/weather.htm,Pullman National Monument,Illinois,"Dowtown Chicago skyline in winter

Historical Weather Averages The park lies in a humid continental zone with a generally temperate climate. Winters are mildly cold with average temperatures around 26 degrees (F). Summers are hot and humid with an average temperature around 72 degrees (F). Average annual total rainfall is about 36"". Snowfall in the winter is moderate with an average total snowfall of about 38""."
http://www.nps.gov/qush/planyourvisit/weather.htm,Quinebaug & Shetucket Rivers Valley National Heritage Corridor,Connecticut,"New England weather is notable for rapid change. Temperature during the summer is 70-80s F., winter 20-40s F. and spring/fall 50-70s F. Wear appropriate clothing and shoes for outdoor activities based on the season."
http://www.nps.gov/rabr/planyourvisit/weather.htm,Rainbow Bridge National Monument,Utah,"Even in wintertime, Rainbow Bridge draws visitors to enjoy its beauty.

Summers are extremely hot with little, if any, shade. Winters are moderately cold with night time lows often below freezing. Spring weather is highly variable with extended periods of strong winds. Fall is generally mild. Temperatures range from 110°F (43°C) in June & July to O°F (-18°C) in December & January. Although precipitation is generally less than 6 inches (15cm) annually, both heavy rains and flash flooding can occur. Recommend lightweight, light colored clothing in summer, including a hat. Layers of clothing are best other times of year."
http://www.nps.gov/redw/planyourvisit/weather.htm,Redwood National and State Parks,California,"Oceanic influences ensure fairly constant year-round temperatures along California's redwood coast: mid-40s to low-60s°F. Winters are cool with considerable precipitation. From October through April, a high pressure area sitting atop the North Pacific drives a series of storms onshore, dumping the majority 60-80 inches of annual rain over the region.

In summer, the high pressure area migrates north, taking with it the heavy clouds and storms of winter. The California Current pulls warm surface water away from the coast, bringing deeper and colder water from the ocean's depths close to shore. Where cold ocean and dry land meet, moisture is created: a narrow band of fog seeps up deeply eroded river canyons, shrouding coast redwoods in life-sustaining moisture during the drier summer. Conditions inland are generally warmer and sunnier."
http://www.nps.gov/rich/planyourvisit/weather.htm,Richmond National Battlefield Park,Virginia,"Summer--hot and humid; Winter--mild. Wear comfortable sportswear in season, with walking shoes."
http://www.nps.gov/rigr/planyourvisit/weather.htm,Rio Grande Wild & Scenic River,Texas,"Sunshine is abundant year-round on the Rio Grande. While this sounds welcoming, heat exhaustion and heat stroke are dangers to guard against during the hot months. Conversely, hypothermia is a life-threatening danger during the balance of the year. Infrequent and brief periods of cloudy weather are confined mostly to the winter months."
http://www.nps.gov/rira/planyourvisit/weather.htm,River Raisin National Battlefield Park,,
http://www.nps.gov/rist/planyourvisit/weather.htm,Rivers Of Steel National Heritage Area,,
http://www.nps.gov/rocr/planyourvisit/weather.htm,Rock Creek Park,,
http://www.nps.gov/romo/planyourvisit/weather.htm,Rocky Mountain National Park,Colorado,"Summer days in July and August often reach the 70's or 80's and drop into the 40's at night. All temperatures given are in Fahrenheit.

Climate is a general term to express broad patterns. For example, Colorado's climate is sunny with warm summers and cold winters. Weather applies to specific movements of air masses, levels of precipitation, and temperature fluctuations at specific times of the year. The Continental Divide runs northwest to southeast through the center of the park atop the high peaks. This accounts for two distinct climate patterns - one typical of the east side near Estes Park and the other associated with the Grand Lake area on the park's west side. In recent years, park researchers have been tracking changes to the climate in the park.

Winter (December - March) Lower elevations on the east slope of Rocky Mountain National Park are usually free of deep snow. At higher elevations, arctic conditions prevail. Sudden blizzards, high winds, and deep snowpack are common. The west side of the park experiences more snow, less wind, and clear cold days during these months. Most high country overnight trips require gear suitable for -35 degrees or below. Skiing and snowshoeing conditions are best in January, February, and March.

Spring (April - May) Spring comes to the montane area - elevations 8,000' to 9,500' (2,438 - 2,895 m) - in late April, although snowfall is not uncommon at this time of year. Unpredictable weather alternates between warm and cold, wet and dry. In June, spring is just reaching the subalpine country - 9,500' to 11,500' (2,895 - 3,505 m), while summer is on the plains. Wildflowers begin blooming at lower elevations in late April or early May. Many trails are still snow-covered. In late May, Trail Ridge Road opens for the season.

Summer (June - August) On the alpine tundra -- 11,500' to 13,000' (3,505 - 3,962 m) wildflowers bloom from late June to early August. Afternoon thunderstorms and wind are normal patterns. Always be prepared for temperature drops of 10-20 degrees Fahrenheit.

Fall (September - November) September and October bring clear, crisp air, blue skies, and generally dry weather. An early snowstorm may occur. Aspen leaves start changing colors in mid-September. Elk mating season begins in September and continues through most of October. Trail Ridge Road usually closes for the winter by mid-October."
http://www.nps.gov/rowi/planyourvisit/weather.htm,Roger Williams National Memorial,,
http://www.nps.gov/roca/planyourvisit/weather.htm,Roosevelt Campobello International Park,ME,
http://www.nps.gov/rori/planyourvisit/weather.htm,Rosie the Riveter WWII Home Front National Historical Park,California,
http://www.nps.gov/ruca/planyourvisit/weather.htm,Russell Cave National Monument,,
http://www.nps.gov/sahi/planyourvisit/weather.htm,Sagamore Hill National Historic Site,,
http://www.nps.gov/sagu/planyourvisit/weather.htm,Saguaro National Park,Arizona,"Summers can be extremely hot with daytime temperatures exceeding 105 degrees F (41 degrees C) in the shade, and evening lows averaging 72 degrees F (22 degrees C).

Winters in the Tucson area are delightful with mild warm days averaging 65 degrees F (19 degrees C) and cool nights averaging 40 degrees F (5 degrees C)."
http://www.nps.gov/sacr/planyourvisit/weather.htm,Saint Croix Island International Historic Site,,
http://www.nps.gov/sacn/planyourvisit/weather.htm,Saint Croix National Scenic Riverway,"WI,MN",
http://www.nps.gov/sapa/planyourvisit/weather.htm,Saint Paul's Church National Historic Site,,
http://www.nps.gov/saga/planyourvisit/weather.htm,Saint-Gaudens National Historic Site,New Hampshire,"ClimateThe upper Connecticut River valley is located in a temperate climate. While some summer days may be hot and humid, the average summer temperature ranges in the 70s and lower 80s. Temperatures in the fall are normally in the upper 60s, with evenings dropping into the upper 40s and lower 50s.

Winters can be cold with daily temperatures usually in the 20s and occasionally dropping to below zero. Snow may be heavy from mid December through March."
http://www.nps.gov/sama/planyourvisit/weather.htm,Salem Maritime National Historic Site,,
http://www.nps.gov/sapu/planyourvisit/weather.htm,Salinas Pueblo Missions National Monument,,
http://www.nps.gov/sari/planyourvisit/weather.htm,Salt River Bay National Historical Park and Ecological Preserve,,
http://www.nps.gov/saan/planyourvisit/weather.htm,San Antonio Missions National Historical Park,,
http://www.nps.gov/safr/planyourvisit/weather.htm,San Francisco Maritime National Historical Park,California,The warmest months are usually September and October. The famous San Francisco fog begins rolling in through the Golden Gate in the spring and can persist throughout the summer months.
http://www.nps.gov/sajh/planyourvisit/weather.htm,San Juan Island National Historical Park,Washington,"Overall, the San Juan Archipelago has a moderate marine climate with pleasant summers and mild, wet winters.

Summers tend to be fair and warm, with high temperatures between 65 and 75 degrees F. July, August and September are the driest months, with heavier precipitation during the rest of the year.

While winters are mild at lower elevation, with temperatures in the 30's and 40's, snowfall can be heavy during some winter storms."
http://www.nps.gov/saju/planyourvisit/weather.htm,San Juan National Historic Site,Puerto Rico,"Puerto Rico enjoys year round tropical climate. Winters are breeze and summers are mostly hot and humid. It rains all year long with a ""dry"" season in April. Temperatures range from 80's in the winter to 90's in the summer."
http://www.nps.gov/sand/planyourvisit/weather.htm,Sand Creek Massacre National Historic Site,,
http://www.nps.gov/safe/planyourvisit/weather.htm,Santa Fe National Historic Trail,"CO,KS,MO,NM,OK",
http://www.nps.gov/samo/planyourvisit/weather.htm,Santa Monica Mountains National Recreation Area,California,
http://www.nps.gov/sara/planyourvisit/weather.htm,Saratoga National Historical Park,New York,"(NOTE: Park weather station does not measure winter precipitation.)

Summer Conditions:High temperatures can reach the uppper 80s and occasionally upper 90s (Farenheit). Humidity runs from around 40 percent to the upper 70 percent range.

Autumn Conditions:High temperatures average 50s and 60s, but may reach as high as the lower 80s or as low as the upper 40s.

Winter Conditions:High temperatures may range from the 20s to the upper 30s.

Spring Conditions:High temperatures can run from around the 40 degree mark to the lower to mid-60s."
http://www.nps.gov/sair/planyourvisit/weather.htm,Saugus Iron Works National Historic Site,,
http://www.nps.gov/scrv/planyourvisit/weather.htm,Schuylkill River Valley National Heritage Area,,
http://www.nps.gov/scbl/planyourvisit/weather.htm,Scotts Bluff National Monument,Nebraska,
http://www.nps.gov/semo/planyourvisit/weather.htm,Selma To Montgomery National Historic Trail,Alabama,"Depending on the season, temperatures can soar to extremes of heat and humidity in the summer and to a damp, wet cold in the winter.

During the summer season visitors should dress in light, comfortable clothing, wear comfortable shoes and use sunscreen. High temperatures and high humidity create higher risk of heat cramps, heat exhaustion and heatstroke.

During the fall visitors should have a light jacket available as temperatures can drop suddenly.

Winter temperatures can be unpredictable, ranging from mild to extremely cold."
http://www.nps.gov/seki/planyourvisit/weather.htm,Sequoia & Kings Canyon National Parks,California,"These lower elevations are characterized by mild, wet winters and hot, dry summers. Precipitation usually occurs from January to mid-May; rain in the summer is rare. Average rainfall is about 26"" (66 cm). During the winter, low-hanging clouds often drift in from the west, obscuring the countryside for several days at a time.

Summer in this forested area of the parks offers warm days and cool evenings. These elevations receive an average of 40-45"" (102-114 cm) of precipitation annually. Much of this falls during the winter, resulting in a deep blanket of snow from December to May. Sub-zero temperatures are rare. In the summer, occasional afternoon thundershowers may occur.

In fall and winter, Lodgepole Campground is generally 10-15 degrees F (6-9°C) colder than the average middle-elevation temperature shown on the chart.

Summer temperatures in Cedar Grove are generally hotter than the average for the middle elevations, and cooler than the foothills. Mid-summer temperatures may reach the 90°s (35-40°C). Cedar Grove is closed in the winter due to frequent rockfalls on the road."
http://www.nps.gov/shen/planyourvisit/weather.htm,Shenandoah National Park,Virginia,"The mountains in Shenandoah National Park are usually 10 degrees cooler than the valley below. Winters can be severe with snow and ice, and summer showers may be sudden. Always dress in layers. Learn more about weather in the park...

SeasonsFour distinct seasons make Shenandoah a new and exciting place to be each and every month. Although best known for its vibrant fall foliage, the park is no less spectacular (and a lot less crowded) in spring when the wildflowers and trees are in full bloom. Summer brings lush greens and welcome relief from the valley temperatures. The park's elevation encourages as much as a 10-degree difference. That same difference can bring dramatic changes in winter. When surrounding lowlands are experiencing rain, the park can be blanketed in snow and ice. But the clear skies and bare trees of winter make the park's vistas magnificent and wildlife tracking and viewing particularly rewarding."
http://www.nps.gov/shvb/planyourvisit/weather.htm,Shenandoah Valley Battlefields National Historic District,,
http://www.nps.gov/shil/planyourvisit/weather.htm,Shiloh National Military Park,,
http://www.nps.gov/sitk/planyourvisit/weather.htm,Sitka National Historical Park,,
http://www.nps.gov/slbe/planyourvisit/weather.htm,Sleeping Bear Dunes National Lakeshore,Michigan,"Sleeping Bear Dunes is located in northern lower Michigan. You want to come equipped for any condition that may present itself as lake-borne weather patterns can change quickly. The well-advised visitor dresses in layers, prepared for a variety of conditions. Summer days have highs ranging from upper 70's to 90's with lows typically in the 50's to 70's. Winter days have highs ranging from 20's to 30's and lows in the 10's to 20's. Snow is usually on the ground from late November through March.Click here for Current Weather Information."
http://www.nps.gov/soca/planyourvisit/weather.htm,South Carolina National Heritage Corridor,,
http://www.nps.gov/spar/planyourvisit/weather.htm,Springfield Armory National Historic Site,,
http://www.nps.gov/stsp/planyourvisit/weather.htm,Star-Spangled Banner National Historic Trail,,
http://www.nps.gov/stli/planyourvisit/weather.htm,Statue Of Liberty National Monument,,
http://www.nps.gov/stea/planyourvisit/weather.htm,Steamtown National Historic Site,Pennsylvania,"Warm and sometimes humid summers; cold and rainy or snowy winters. Wear seasonable clothing and good walking shoes. For travel aboard our seasonal excursion trains, please note that the commuter-type coaches are not air-conditioned, or may not be heated. Therefore, we recommend that you dress appropriately for the season that you plan to visit us! Click here for the NOAA Local Forecast! If you prefer using another Internet weather service, please use either Scranton, PA, (as the city for the forecast) or Steamtown's mailing address ZIP code, 18503, to ensure an accurate forecast."
http://www.nps.gov/stri/planyourvisit/weather.htm,Stones River National Battlefield,Tennessee,"Summer is hot and humid with highs in the 90s. Spring and fall are pleasant. Winter temperatures are variable, but temperatures may drop below freezing with occasional snow."
http://www.nps.gov/sucr/planyourvisit/weather.htm,Sunset Crater Volcano National Monument,Arizona,"Lava Flow Trail in winter

Spring is usually mild, but heavy snowfall can occur. Summer days are warm with temperatures in the 80s; afternoon thunderstorms are likely July to September. In winter, snow and freezing temperatures alternate with mild weather."
http://www.nps.gov/tapr/planyourvisit/weather.htm,Tallgrass Prairie National Preserve,Kansas,"Yet between these violent outbursts, a much milder climatary ebb and flow exists. In the winter months of Tallgrass Prairie National Preserve, temperatures can range from 60+ degrees Fahrenheit in the daytime and drop to well below freezing at night. Snowstorms come and go yet only occasionally leave accumulations.

360 panorama of the winter prairie

360 Panorama of the winter prairie

See the beauty of the prairie in the winter snow."
http://www.nps.gov/tecw/planyourvisit/weather.htm,Tennessee Civil War National Heritage Area,,
http://www.nps.gov/thko/planyourvisit/weather.htm,Thaddeus Kosciuszko National Memorial,,
http://www.nps.gov/olst/planyourvisit/weather.htm,The Old Stone House ,,
http://www.nps.gov/thrb/planyourvisit/weather.htm,Theodore Roosevelt Birthplace National Historic Site,,
http://www.nps.gov/thri/planyourvisit/weather.htm,Theodore Roosevelt Inaugural National Historic Site,,
http://www.nps.gov/this/planyourvisit/weather.htm,Theodore Roosevelt Island ,,
http://www.nps.gov/thro/planyourvisit/weather.htm,Theodore Roosevelt National Park,North Dakota,"ClimateSummers are warm with average high temperatures in the 70s and 80s°F. Winters are cold with average lows in the single digits December through February.  Wind is considerable year-round. Conditions can change quickly.

The park receives an average of 15 inches of precipitation per year; this includes an average of 30 inches of snow during winter months. Rains are infrequent, but a single storm can produce considerable precipitation. Travelers should be aware of the potential for violent thunderstorms in the summer and blizzard conditions in the winter."
http://www.nps.gov/thco/planyourvisit/weather.htm,Thomas Cole National Historic Site,,
http://www.nps.gov/edis/planyourvisit/weather.htm,Thomas Edison National Historical Park,,
http://www.nps.gov/thje/planyourvisit/weather.htm,Thomas Jefferson Memorial,,
http://www.nps.gov/thst/planyourvisit/weather.htm,Thomas Stone National Historic Site,,
http://www.nps.gov/tica/planyourvisit/weather.htm,Timpanogos Cave National Monument,,
http://www.nps.gov/timu/planyourvisit/weather.htm,Timucuan Ecological & Historic Preserve,,
http://www.nps.gov/tont/planyourvisit/weather.htm,Tonto National Monument,Arizona,"WinterWinter temperatures at Tonto National Monument are usually pleasant with highs in the 60s (15° - 21°C). The winter rainy season is January/February. Snow, though rare, is not unheard of.

SummerSummers at Tonto National Monument can be extreme, with highs in the 110s (+43° C). Be sure to wear sunscreen and a hat, and to carry (and drink) plenty of water.

Spring & FallSpring and fall can be the best times to visit. Temperatures are generally mild, and the weather is dry."
http://www.nps.gov/tosy/planyourvisit/weather.htm,Touro Synagogue National Historic Site,,
http://www.nps.gov/trte/planyourvisit/weather.htm,Trail Of Tears National Historic Trail,"AL,AR,GA,IL,KY,MO,NC,OK,TN",
http://www.nps.gov/tule/planyourvisit/weather.htm,Tule Lake Unit ,,
http://www.nps.gov/tusk/planyourvisit/weather.htm,Tule Springs Fossil Beds National Monument,Nevada,"Although this area was once lush with vegetation and springs, it is now a desert. Temperatures range from the triple digits to freezing."
http://www.nps.gov/tuma/planyourvisit/weather.htm,Tumacácori National Historical Park,Arizona,
http://www.nps.gov/tupe/planyourvisit/weather.htm,Tupelo National Battlefield,,
http://www.nps.gov/tuai/planyourvisit/weather.htm,Tuskegee Airmen National Historic Site,Alabama,"Depending on the season, temperatures can soar to extremes of heat and humidity in the summer and fall to a damp, wet, cold in the winter.

During the summer season visitors should dress in light, comfortable clothing, wear comfortable shoes and use sunscreen. High temperatures and high humidity create higher risk of heat cramps, heat exhaustion and heatstroke.

In the spring and fall visitors should have a light jacket available as temperatures can drop suddenly.

Winter temperatures can be unpredictable, ranging from mild to extremely cold."
http://www.nps.gov/tuin/planyourvisit/weather.htm,Tuskegee Institute National Historic Site,Alabama,"In the Tuskegee area temperatures can soar to extremes of heat and humidity in the summer and fall to a damp, wet, cold in the winter.

During the summer season visitors should dress in light, comfortable clothing, wear comfortable shoes and use sunscreen. High temperatures and high humidity create higher risk of heat cramps, heat exhaustion and heatstroke. Drink plenty of fluids to maintain hydration.

In the spring and fall visitors should have a light jacket available as temperatures can drop suddenly.

Winter temperatures can be unpredictable, ranging from mild to extremely cold."
http://www.nps.gov/tuzi/planyourvisit/weather.htm,Tuzigoot National Monument,Arizona,"Summer days in central Arizona can be extremely hot. Temperatures range from 95°F (35°C) up to and exceeding 110°F (42°C). Nighttime temperatures can be much cooler, around 70°F (21°C). From late June through early August, heavy rains called monsoons are common in the afternoons.

Winter highs at the monument average around 55°F (13°C) but may be signficantly colder. Lows at night may be in the teens (-10°C). Snow is rare at Tuzigoot National Monument but does occasionally occur."
http://www.nps.gov/ulsg/planyourvisit/weather.htm,Ulysses S Grant National Historic Site,Missouri,
http://www.nps.gov/upde/planyourvisit/weather.htm,Upper Delaware Scenic & Recreational River,"NY,PA","Visitors to the Delaware River at Skinners Falls.

SummerAir temperatures average 75 - 85 F (some days in the 90s) with lows to the 50s. Moderately high humidity. Occasional thunderstorms and dense fog. Water temperatures in summer (May to September) rise from the low 60s to highs in the mid-70s in July.

Spring and fall

WinterAir temperatures (December to March) are normally below freezing, with frequent snow and ice storms. Water Temperatures drop from the 50s to the 30s by December, with most of the river usually freezing over each winter.

Always dress in layers in any season. Be prepared for rain and cold weather at any time. Hypothermia is possible, especially on the river, even during the summer. Boaters and anglers should be prepared for cold water and always wear a properly fitted life jacket."
http://www.nps.gov/uphv/planyourvisit/weather.htm,Upper Housatonic Valley National Heritage Area,,
http://www.nps.gov/vall/planyourvisit/weather.htm,Valles Caldera National Preserve,,
http://www.nps.gov/vafo/planyourvisit/weather.htm,Valley Forge National Historical Park,Pennsylvania,Winters at Valley Forge are cold and damp with a cool spring and fall and a hot and humid summer. Sturdy hiking shoes are recommended for outdoor recreation during the snowy wintery season.
http://www.nps.gov/vama/planyourvisit/weather.htm,Vanderbilt Mansion National Historic Site,New York,"Weather and ClimateSummers hot and humid, winters cold, windy, and snowy."
http://www.nps.gov/vick/planyourvisit/weather.htm,Vicksburg National Military Park,Mississippi,"Summers are sunny, hot, and humid. Winters tend to be mild; however, humid rainy periods occur throughout the year. Sudden and severe thunderstorms are common, so stay alert to weather forecasts. Check with rangers at the Visitor Center and/or USS Cairo Museum for updates on weather patterns."
http://www.nps.gov/vive/planyourvisit/weather.htm,Vietnam Veterans Memorial,,
http://www.nps.gov/vicr/planyourvisit/weather.htm,Virgin Islands Coral Reef National Monument,,
http://www.nps.gov/viis/planyourvisit/weather.htm,Virgin Islands National Park,Virgin Islands,"The Tradewinds (the Easterlies) dominate the weather in the Virgin Islands, blowing east to west across the tropical Atlantic. The winter tends to bring stronger winds and less rain, and the summer tends to bring more rain and lighter winds.

In winter, cold fronts moving off the continent sometimes bring the Christmas winds down from the north. The fronts do not bring cold air as far south as the Virgin Islands, but they can create large waves breaking on the north shore beaches. Use extreme caution entering the water during such conditions, and heed posted warnings and advice from park staff.

In summer, tropical storms or hurricanes occasionally approach from the east and south. More commonly, tropical waves bring clouds of African dust across the Virgin Islands."
http://www.nps.gov/voya/planyourvisit/weather.htm,Voyageurs National Park,Minnesota,"A double rainbow over Voyageurs National Park after a summer storm.

Ice up and ice out vary every year. Weather conditions such as air temperature, water temperature, wind, rain and snow can have great affects on how the ice freezes up in the fall and thaws in the spring. Please use caution at all times while traveling on the ice, but use extreme caution during the late fall and early spring when ice conditions can be unstable."
http://www.nps.gov/waco/planyourvisit/weather.htm,Waco Mammoth National Monument,,
http://www.nps.gov/waca/planyourvisit/weather.htm,Walnut Canyon National Monument,Arizona,"Walnut Canyon entrance road in winter

At Walnut Canyon (6690'/2039m above sea level),  be prepared for snow in winter, hot sun in summer with afternoon thunderstorms, and, especially in spring, strong gusty winds on the rim and/or in the canyon. Best advice - dress in layers, because the weather can change quickly at any time of year."
http://www.nps.gov/wapa/planyourvisit/weather.htm,War In The Pacific National Historical Park,,
http://www.nps.gov/wamo/planyourvisit/weather.htm,Washington Monument ,,
http://www.nps.gov/waro/planyourvisit/weather.htm,Washington-Rochambeau National Historic Trail,,
http://www.nps.gov/waba/planyourvisit/weather.htm,Washita Battlefield National Historic Site,,
http://www.nps.gov/wefa/planyourvisit/weather.htm,Weir Farm National Historic Site,,
http://www.nps.gov/whee/planyourvisit/weather.htm,Wheeling National Heritage Area,,
http://www.nps.gov/whis/planyourvisit/weather.htm,Whiskeytown National Recreation Area,,
http://www.nps.gov/whsa/planyourvisit/weather.htm,White Sands National Monument,,
http://www.nps.gov/whmi/planyourvisit/weather.htm,Whitman Mission National Historic Site,,
http://www.nps.gov/wiho/planyourvisit/weather.htm,William Howard Taft National Historic Site,Ohio,"Local Cincinnati residents walk on the frozen Ohio River during the winter of 1978.

Historical Weather Averages The park lies in a humid continental zone with a generally temperate climate. Winters are mildly cold with average temperatures around 48 degrees (F). Summers are hot and humid with an average temperature around 77 degrees (F). Average annual total rainfall is just under 40"". Snowfall in the winter is generally light with an average total snowfall of less than 12""."
http://www.nps.gov/wicr/planyourvisit/weather.htm,Wilson's Creek National Battlefield,Missouri,"Spring and fall are moderate in temperature and humidity. Summer, particularly July through August, is typically hot and humid. Winter, particularly November through February, is cold with snow and ice possible. Seldom does a snow cover last more than two or three days.Check the NOAA website for today's weather at Wilson's Creek NB."
http://www.nps.gov/wica/planyourvisit/weather.htm,Wind Cave National Park,South Dakota,"The Black Hills are sometimes described as an island rising within a sea of grass. This sudden rise in elevation and the resulting slopes and exposures produce a much different climate than the surrounding plains. Wind Cave National Park lies on the southern tip of the ""island"" and, like the rest of the southern hills, has weather patterns that are greatly influenced by the Rocky Mountains to the west and the higher peaks of the northern Black Hills. Generally, the climate is semi-arid with mild winters and warm summers.

Climate and weather are not the same! Climate is a general term used to express broad patterns - for example, South Dakota's climate is sunny with warm summers and cold winters. Weather applies to specific movements of air masses, levels of precipitation, and temperature fluctuations at specific times of year--for example, today's weather is partly cloudy.

Wind Cave National Park and the rest of the southern Black Hills are much warmer and drier than the northern hills. Some residents call the area South Dakota’s “banana belt.” The banana belt exists because of two weather patterns. The first weather pattern occurs when warm, moist air traveling east from the Pacific Ocean reaches the Rocky Mountains. The mountains force the air to rise, causing it to cool. When the air cools, the water vapor in the clouds condenses and falls as rain or snow. Once the air reaches the other side of the mountains, it is considerably drier. The dry air begins to descend, and becomes warmer again. The warm winds created by the descending air masses are called Chinook winds. This warm, dry air continues east and brings warmer and drier weather to the southern Black Hills.

Winter(November - March)Snowfall averages 30 inches annually. January is usually the coldest month, but March often brings the most snow.

Spring(April and May)Occasional high winds can make for extra chilly weather. Consistent spring-like weather generally occurs in late April, but some snow is possible. May usually brings the most precipitation, about 3 inches.

Summer(June - August)Like May, June can be a rainy month. Severe thunderstorms are common in June and July and occasional in August.

Fall(September - October)Days are warm and nights comfortably cool. Snow is common in late fall.

September weather is often very pleasant with an average high of 78.4° F and an average low of 44.6° F. September is a little drier than the summer months.

March brings the warmest winter temperatures, but the most snow. The average high and low are 49.7° F and 21.4° F. Snowfall averages 7.4""."
http://www.nps.gov/wing/planyourvisit/weather.htm,Wing Luke Museum Affiliated Area,,
http://www.nps.gov/wotr/planyourvisit/weather.htm,Wolf Trap National Park for the Performing Arts ,Virginia,"The weather at Wolf Trap National Park for the Performing Arts is typical for the mid-Atlantic area. There are four seasons. The majority of visitation is during the summers, which can be hot and humid during the day and cooler at night."
http://www.nps.gov/wori/planyourvisit/weather.htm,Women's Rights National Historical Park,,
http://www.nps.gov/wwii/planyourvisit/weather.htm,World War II Memorial ,,
http://www.nps.gov/usar/planyourvisit/weather.htm,World War II Valor in the Pacific National Monument,"HI,AK,CA","In Honolulu, daytime temperatures average in the upper 80s (°F) in the summer and around 80°F in the winter. Nighttime temperatures can be about 10 degrees cooler. The wettest months are from November through March, with an average yearly rainfall of 22 inches."
